timestamp,pressure,sonar_dist,ice_thickness
2026-03-19 18:36:49.002000093,106950.0,0.626,0.4908352952094182
2026-03-19 18:36:49.045439959,106950.0,0.626,0.4908352950736808
2026-03-19 18:36:49.131234407,106950.0,0.626,0.4908352948730521
2026-03-19 18:36:49.173779488,106950.0,0.626,0.490835294694945
2026-03-19 18:36:49.218627691,106950.0,0.626,0.4908352946139975
2026-03-19 18:36:49.261604308,106950.0,0.626,0.4908352946070382
2026-03-19 18:36:49.347357512,106950.0,0.626,0.49083529462144654
2026-03-19 18:36:49.389711142,106950.0,0.626,0.4908352946457862
2026-03-19 18:36:49.433892488,106950.0,0.626,0.4908352946800068
2026-03-19 18:36:49.490163088,106950.0,0.626,0.4908352945913597
2026-03-19 18:36:49.563096762,106950.0,0.626,0.4908352944569392
2026-03-19 18:36:49.607208490,106950.0,0.626,0.49083529439275764
2026-03-19 18:36:49.650722504,106950.0,0.626,0.49083529438459306
2026-03-19 18:36:49.734548092,106950.0,0.626,0.4908352944055796
2026-03-19 18:36:49.779559612,106950.0,0.626,0.49083529443830876
2026-03-19 18:36:49.822295189,106950.0,0.626,0.4908352945263715
2026-03-19 18:36:49.907867908,106950.0,0.626,0.49083529454918756
2026-03-19 18:36:49.950429916,106950.0,0.626,0.49083529459192404
2026-03-19 18:36:49.995170116,106950.0,0.626,0.49083529453804997
